227436000,fishing
227443000,fishing
227469000,fishing
227472000,fishing
227474000,fishing
227479000,fishing
227481000,fishing
227483000,fishing
227485000,fishing
227486000,fishing
227504120,sailingvessel
227512000,fishing
227513000,fishing
227519920,sailingvessel
227520000,fishing
227521960,sailingvessel
227525020,sailingvessel
227527550,sailingvessel
227532000,fishing
227534410,unknown
227536540,sailingvessel
227536950,unknown
227541490,sailingvessel
227546430,sailingvessel
227546690,sailingvessel
227546740,sailingvessel
227547820,unknown
227547920,sailingvessel
227547990,unknown
227548120,sailingvessel
227549140,sailingvessel
227549450,sailingvessel
227549890,sailingvessel
227550490,sailingvessel
227550850,unknown
227551320,sailingvessel
227553430,unknown
227558000,fishing
227561000,fishing
227563000,fishing
227566870,sailingvessel
227567680,fishing
227569380,fishing
227570000,fishing
227570560,sailingvessel
227571190,fishing
227573170,sailingvessel
227573440,fishing
227573960,fishing
227574000,fishing
227574020,passenger
227575000,fishing
227577000,fishing
227578460,fishing
227579000,fishing
227579930,unknown
227580280,sailingvessel
227580520,passenger
227581000,fishing
227583000,fishing
227584000,fishing
227588930,sailingvessel
227588970,fishing
227589000,fishing
227589520,fishing
227589980,sailingvessel
227590000,fishing
227590030,fishing
227590980,fishing
227591030,fishing
227592000,fishing
227592820,passenger
227593450,pleasurecraft
227595000,fishing
227597130,dredger
227598930,tanker
227608410,unknown
227610520,unknown
227611670,sailingvessel
227611930,fishing
227612820,passenger
227612860,passenger
227613780,sailingvessel
227616510,fishing
227621940,fishing
227624270,sar
227624390,sailingvessel
227628730,fishing
227630560,sailingvessel
227631450,fishing
227631770,fishing
227631850,fishing
227632830,fishing
227635210,passenger
227635650,fishing
227635680,fishing
227635980,fishing
227636480,fishing
227638530,sar
227639660,fishing
227640190,fishing
227640710,fishing
227641020,fishing
227641920,fishing
227643980,sailingvessel
227644930,passenger
227645860,sailingvessel
227647090,sailingvessel
227650230,fishing
227653980,sailingvessel
227654220,fishing
227656810,pleasurecraft
227666970,fishing
227667550,unknown
227667630,unknown
227681520,tanker
227681710,fishing
227683480,fishing
227685830,fishing
227686540,fishing
227686570,fishing
227686920,sailingvessel
227688950,sailingvessel
227690560,fishing
227696930,divevessel
227701720,sailingvessel
227702670,pleasurecraft
227704000,unknown
227705102,passenger
227709530,unknown
227710560,sailingvessel
227712460,unknown
227713010,pilotvessel
227714320,pleasurecraft
227715260,passenger
227719220,sailingvessel
227721320,pleasurecraft
227721660,unknown
227730220,pilotvessel
227734750,sailingvessel
227736540,other
227739940,pleasurecraft
227741610,sailingvessel
227751330,sailingvessel
227754710,unknown
227754790,sailingvessel
227762340,fishing
227764330,pleasurecraft
227766910,sailingvessel
227785750,sailingvessel
227787750,sailingvessel
227796240,sailingvessel
227798280,pleasurecraft
227803000,other
227806000,fishing
227806500,other
227808000,fishing
227820000,fishing
227822000,fishing
227827000,fishing
227831000,fishing
227833000,fishing
227834000,fishing
227843000,fishing
227844000,fishing
227852000,other
227855000,fishing
227856000,other
227860000,other
227866000,other
227867000,fishing
227875000,fishing
227876000,fishing
227877000,other
227878000,fishing
227879000,other
227894000,fishing
227895000,other
227903000,fishing
227904000,sailingvessel
227905000,fishing
227912000,fishing
227915000,fishing
227916000,fishing
227917000,fishing
227922000,fishing
227941000,fishing
227962000,fishing
227977000,fishing
227981000,fishing
227983200,pleasurecraft
227984000,fishing
227988000,fishing
227989000,fishing
227999400,unknown
228000000,unknown
228004600,fishing
228005700,sailingvessel
228009900,sailingvessel
228014600,pleasurecraft
228015700,fishing
228016000,sailingvessel
228016900,unknown
228017700,passenger
228018700,fishing
228018800,other
228020600,fishing
228020700,cargo
228020900,fishing
228021600,fishing
228021700,other
228022900,passenger
228024800,cargo
228025700,cargo
228026600,pleasurecraft
228026700,tanker
228028900,fishing
228029700,other
228029800,other
228032800,dredger
228032900,cargo
228033600,fishing
228033800,fishing
228035600,unknown
228035800,unknown
228035900,unknown
228037600,fishing
228037700,unknown
228037900,other
228039800,fishing
228040600,unknown
228041600,other
228042600,fishing
228047700,sailingvessel
228047800,unknown
228047900,tanker
228051000,tug
228053700,sailingvessel
228059800,high-speedcraft
228059900,sailingvessel
228064900,sar
228065900,sailingvessel
228066700,fishing
228066900,fishing
228067800,tug
228067900,cargo
228068600,cargo
228068700,tug
228070600,unknown
228070700,fishing
228070900,sailingvessel
228084000,cargo
228106800,fishing
228107800,fishing
228109000,fishing
228111000,fishing
228113000,fishing
228114000,fishing
228117000,fishing
228118700,fishing
228119000,fishing
228120000,fishing
228124800,tug
228126000,fishing
228130000,fishing
228131000,fishing
228131600,fishing
228133000,fishing
228135000,fishing
228137900,fishing
228138000,fishing
228140600,unknown
228144000,fishing
228150000,unknown
228151700,fishing
228155700,dredger
228157000,other
228158000,fishing
228160000,fishing
228160600,fishing
228160900,other
228165700,fishing
228166600,fishing
228167900,fishing
228168600,fishing
228169000,fishing
228171600,fishing
228172000,fishing
228174600,fishing
228183600,passenger
228184000,fishing
228186700,sar
228190600,fishing
228193700,tug
228194000,other
228195000,fishing
228195800,fishing
228197800,sailingvessel
228203800,fishing
228205800,fishing
228206600,fishing
228207700,sailingvessel
228208700,fishing
228208800,fishing
228209700,fishing
228210800,fishing
228211700,other
228211900,other
228213000,fishing
228213700,fishing
228215700,fishing
228216600,fishing
228218000,fishing
228218700,fishing
228219000,fishing
228222900,fishing
228223000,fishing
228226000,fishing
228228800,fishing
228234700,tug
228234900,tug
228235000,fishing
228236000,fishing
228236600,fishing
228236700,fishing
228238600,fishing
228238700,fishing
228239000,fishing
228239900,fishing
228240000,fishing
228240600,fishing
228240800,fishing
228240900,fishing
228247000,fishing
228247700,fishing
228248000,other
228251000,fishing
228251700,sailingvessel
228252000,fishing
228253900,fishing
228258000,fishing
228259000,fishing
228259600,fishing
228263700,passenger
228263900,unknown
228264000,fishing
228264600,fishing
228267700,other
228267900,fishing
228275600,unknown
228277800,unknown
228278600,sailingvessel
228279600,unknown
228281000,other
228282000,fishing
228287000,fishing
228288000,fishing
228292700,tanker
228293000,fishing
228295700,sailingvessel
228298800,sailingvessel
228299900,fishing
228300000,fishing
228301600,fishing
228301700,fishing
228301900,fishing
228302900,fishing
228306000,fishing
228311600,pleasurecraft
228315600,cargo-hazarda(major)
228315700,cargo
228316800,cargo-hazarda(major)
228319700,sailingvessel
228321000,fishing
228321600,sailingvessel
228322700,other
228324000,fishing
228329000,fishing
228329800,tanker
228330600,tanker
228330700,tanker
228332000,fishing
228333000,other
228333700,tanker-hazarda(major)
228335900,cargo
228336000,fishing
228336600,unknown
228337700,tanker-hazardd(recognizable)
228337800,fishing
228339000,fishing
228344700,dredger
228344800,tug
228345800,cargo-hazarda(major)
228351700,sailingvessel
228353600,cargo
228355800,fishing
228367000,fishing
228370000,fishing
228374000,fishing
228376000,fishing
228378000,fishing
228380000,fishing
228383000,fishing
228387000,fishing
228394000,fishing
228503000,sailingvessel
228621000,sailingvessel
228727000,unknown
228728000,other
228736000,militaryops
228762000,militaryops
228764000,other
228793000,unknown
228796000,sailingvessel
228797000,sailingvessel
228799000,other
228803100,unknown
228806000,fishing
228813000,other
228817100,pleasurecraft
228827000,fishing
228840000,fishing
228842000,fishing
228843000,fishing
228848000,fishing
228849000,fishing
228858000,fishing
228874000,fishing
228880000,fishing
228887300,wingingrnd
228888000,fishing
228893000,other
228899000,pleasurecraft
228905000,unknown
228910000,other
228917000,fishing
228919000,fishing
228922000,fishing
228925000,fishing
228926000,fishing
228929000,fishing
228931000,fishing
228935000,fishing
228941000,fishing
228945000,fishing
228946000,other
228947000,fishing
228954000,fishing
228975000,fishing
229002000,cargo
229005000,cargo-hazarda(major)
229015000,tanker-hazardb
229033000,cargo
229037000,tanker
229039000,tanker
229068000,cargo
229081000,cargo
229085000,tanker
229093000,tanker
229101000,cargo
229191000,cargo
229245000,cargo
229266000,cargo
229272000,tanker-hazarda(major)
229281000,cargo
229289000,tanker-hazarda(major)
229290000,cargo
229310000,cargo
229311000,cargo
229312000,cargo
229315000,tanker
229323000,cargo
229327000,tanker
229334000,cargo
229339000,tanker-hazarda(major)
229358000,cargo
229394000,sailingvessel
229396000,cargo
229402000,cargo
229412000,tanker
229471000,tanker-hazarda(major)
229472000,tanker-hazardd(recognizable)
229535000,tanker
229536000,cargo
229545000,tanker-hazardb
229558000,cargo
229561000,tanker
229565000,cargo
229566000,cargo
229571000,cargo
229605000,cargo
229606000,tanker-hazardc(minor)
229611000,cargo
229612000,cargo
229614000,cargo
229620000,cargo-hazarda(major)
229622000,cargo-hazarda(major)
229625000,cargo
229632000,tanker
229636000,tanker-hazardd(recognizable)
229639000,cargo-hazarda(major)
229646000,cargo-hazarda(major)
229662000,cargo
229665000,cargo
229666000,cargo
229675000,cargo
229710000,cargo
229711000,cargo
229713000,tanker-hazardb
229715000,tanker
229716000,tanker
229720000,cargo
229725000,cargo
229732000,cargo
229741000,cargo
229752000,cargo
229758000,cargo
229783000,cargo
229798000,cargo
229824000,cargo
229841000,cargo
229843000,cargo
229844000,cargo
229847000,tanker
229860000,cargo
229866000,tanker
229879000,tanker
229898000,tanker
229899000,tanker
229914000,cargo-hazarda(major)
229926000,cargo-hazarda(major)
229928000,cargo
229929000,cargo
229930000,cargo
229936000,cargo
229979000,cargo
229986000,cargo
229999000,tanker
230011000,cargo
230035980,sailingvessel
230061700,sailingvessel
230357000,cargo
230617000,cargo
230618000,cargo
230620000,cargo
230622000,cargo
230624000,cargo
230631000,cargo
230635000,passenger
230648000,cargo
230656000,cargo
230941700,other
230965000,tanker-hazarda(major)
230994000,cargo-hazarda(major)
231701000,tanker
232002833,militaryops
232004630,cargo
232005270,sailingvessel
232005410,other
232005610,fishing
232005700,fishing
232005775,fishing
232005800,fishing
232005850,other
232079000,cargo
232156000,tanker
232167000,tanker
232168000,tanker
232240000,cargo
232374000,pleasurecraft
232616000,other
232664000,cargo
232752000,cargo
232872000,cargo
232971000,cargo
232977000,cargo
233150000,cargo
233234000,cargo
233789000,sailingvessel
233921000,cargo
234056000,cargo
234171000,sailingvessel
234597000,militaryops
234605000,militaryops
234637000,other
235002250,tanker-hazardd(recognizable)
235003780,sailingvessel
235005150,fishing
235005270,cargo
235006000,sailingvessel
235006360,cargo
235006490,tanker
235006740,tanker-hazardc(minor)
235007330,tanker
235007450,tanker
235007990,other
235008050,tanker
235008310,cargo-hazarda(major)
235008741,fishing
235009620,unknown
235009692,unknown
235010670,fishing
235010980,tanker
235011230,unknown
235011670,tanker-hazarda(major)
235013963,tug
235015064,sailingvessel
235024268,unknown
235031105,unknown
235031345,unknown
235031676,sailingvessel
235034147,unknown
235034658,sailingvessel
235034871,other
235038124,unknown
235038886,cargo
235050032,tanker
235050033,tanker-hazardb
235050126,tug
235050609,cargo
235050734,cargo
235050783,tanker
235050801,tanker-hazardb
235051012,militaryops
235051085,cargo
235052314,cargo-hazarda(major)
235053723,tug
235053986,cargo
235054097,other
235054581,cargo
235054817,sailingvessel
235055083,sailingvessel
235056099,tug
235056239,cargo
235056276,cargo
235058697,cargo
235059765,cargo
235059768,cargo
235060251,tanker
235060255,tanker
235060453,tanker-hazarda(major)
235063337,tanker
235066478,unknown
235066953,cargo
235068085,cargo
235068963,tanker
235069065,unknown
235070031,tanker
235070466,tanker-hazardc(minor)
235070707,cargo
235070715,cargo
235071275,cargo-hazarda(major)
235072088,tanker
235072651,cargo
235073404,tanker
235073614,tanker-hazardd(recognizable)
235074589,cargo
235075024,cargo
235075244,cargo
235076245,tanker
235076275,tanker
235076499,cargo-hazarda(major)
235077714,cargo
235077805,cargo
235079074,sailingvessel
235080328,cargo
235080632,cargo
235080633,cargo
235080635,cargo
235081443,sailingvessel
235081444,unknown
235081445,unknown
235081745,tanker
235081888,cargo-hazardd(recognizable)
235081933,cargo
235082366,sailingvessel
235082802,cargo
235082896,cargo
235083501,tanker-hazardb
235084107,cargo
235084298,cargo-hazardd(recognizable)
235084729,cargo
235084806,tug
235084915,tanker
235085368,tanker-hazardc(minor)
235085464,cargo
235085467,cargo
235085927,tug
235087041,tug
235087392,tanker
235087417,tanker
235087577,cargo
235087579,cargo
235089046,tanker-hazardb
235089333,cargo
235089912,cargo
235089913,cargo
235089914,cargo-hazarda(major)
235089915,cargo
235090402,other
235090537,cargo
235090767,cargo-hazarda(major)
235090793,pleasurecraft
235091363,cargo
235091397,cargo-hazarda(major)
235091761,unknown
235092771,unknown
235092964,tanker
235093146,tanker-hazarda(major)
235093147,tanker
235093327,cargo-hazarda(major)
235094367,sailingvessel
235094625,cargo
235094713,cargo-hazarda(major)
235094793,cargo
235094794,tanker
235095162,cargo-hazarda(major)
235095231,cargo-hazardd(recognizable)
235095267,sailingvessel
235095815,cargo
235095836,cargo
235095972,tanker-hazardb
235096381,unknown
235096647,cargo-hazarda(major)
235096684,cargo-hazarda(major)
235096793,cargo
235097013,fishing
235097401,cargo-hazarda(major)
235097672,sailingvessel
235098053,tanker
235098058,tanker
235098061,tanker
235098885,cargo
235098914,sailingvessel
235100007,tanker-hazardd(recognizable)
235100514,unknown
235100629,cargo
235101211,lawenforce
235101728,tanker-hazardb
235101999,sailingvessel
235102352,cargo
235102681,cargo
235102885,cargo
235103279,unknown
235103315,cargo
235103401,sailingvessel
235103736,cargo
235103762,cargo
235103765,cargo
235103766,cargo
235104549,unknown
235104648,sailingvessel
235104739,tanker
235105264,unknown
235106302,tanker
235106595,passenger
235107439,cargo
235107713,unknown
235107758,unknown
235108105,pleasurecraft
235108381,cargo
235108405,cargo
235108972,sailingvessel
235109665,cargo-hazarda(major)
235110142,cargo-hazarda(major)
235110247,cargo-hazarda(major)
235111246,cargo-hazarda(major)
235111365,cargo
235111402,sailingvessel
235112026,cargo
235112571,tanker-hazardc(minor)
235112573,cargo
235113298,sailingvessel
235113366,sailingvessel
235113405,sar
235113663,other
235114006,unknown
235114195,cargo
235114599,cargo
235115261,tug
235192000,tanker
235308000,tanker-hazardd(recognizable)
235437000,cargo
235480000,cargo
235485000,tanker
235507000,cargo
235509000,tanker
235572000,cargo
235613000,cargo
235623000,cargo
235644000,tanker
235666000,cargo-hazarda(major)
235707000,cargo
235829000,cargo
235849000,tanker
236029000,cargo
236038000,cargo
236107000,tanker
236111321,cargo
236111603,cargo
236111782,cargo
236111791,tanker-hazarda(major)
236111809,tanker
236111811,tanker
236111881,cargo
236111884,cargo
236111886,cargo
236111913,cargo
236111944,cargo
236111945,cargo
236111947,cargo-hazarda(major)
236111974,tanker
236112003,tanker
236112059,tanker
236112178,pleasurecraft
236119000,cargo
236124000,cargo
236150000,cargo
236153000,cargo
236165000,tanker
236166000,cargo
236175000,tanker-hazarda(major)
236196000,cargo
236203000,cargo
236204000,tanker
236205000,cargo
236213000,tanker
236222000,tanker
236260000,tanker
236263000,tanker
236265000,cargo
236283000,tanker
236296000,tanker
236297000,cargo
236307000,cargo
236334000,cargo
236339000,cargo
236364000,tanker
236386000,cargo
236387000,cargo
236401000,tanker-hazarda(major)
236403000,other
236439000,cargo
236445000,tanker
236453000,cargo
236471000,cargo-hazardb
236481000,cargo-hazardb
236509000,cargo
236514000,tanker
236522000,tanker
236529000,tanker
236543000,cargo
236544000,cargo-hazarda(major)
236553000,cargo
236559000,cargo
236567000,tanker
236568000,cargo
236586000,cargo
236592000,cargo
236593000,cargo
236598000,cargo
236610000,cargo
236617000,cargo
236626000,cargo
236631000,cargo
236634000,cargo
236644000,cargo-hazardb
236646000,tanker-hazardd(recognizable)
236647000,tanker
236652000,tanker-hazardd(recognizable)
236654000,cargo
236656000,cargo
236658000,cargo
236662000,tanker
236668000,tanker
236669000,tanker
236673000,cargo
236685000,cargo
237899000,tanker
238005000,tanker
238008000,tanker-hazardb
238233000,tanker
238249000,cargo
